,City,County,Lat,Long,Radius,State,ZipCode,ZipScore,id,CountyScore
1334,West Point,Troup County,32.8,-85.1,9.0,Georgia,31833,84,13285,92
1335,Woodland,Talbot County,32.8,-84.5,10.0,Georgia,31836,9,13263,42
1336,Columbus,Muscogee County,32.47,-84.98,2.0,Georgia,31901,71,13215,99
1337,Columbus,Muscogee County,32.41,-84.95,3.0,Georgia,31903,59,13215,99
1338,Columbus,Muscogee County,32.54,-85.01,5.0,Georgia,31904,15,13215,99
1339,Fort Benning,Chattahoochee County,32.4,-84.8,13.0,Georgia,31905,74,13053,84
1340,Columbus,Muscogee County,32.47,-84.95,3.0,Georgia,31906,92,13215,99
1341,Columbus,Muscogee County,32.48,-84.87,5.0,Georgia,31907,30,13215,99
1342,Columbus,Muscogee County,32.54,-84.92,3.0,Georgia,31909,75,13215,99
1343,Arlington,Calhoun County,31.46,-84.74,5.0,Georgia,39813,80,13037,96
1344,Attapulgus,Decatur County,30.75,-84.47,6.0,Georgia,39815,30,13087,91
1345,Bainbridge,Decatur County,30.9,-84.6,12.0,Georgia,39817,26,13087,91
1346,Bainbridge,Decatur County,30.9,-84.6,14.0,Georgia,39819,25,13087,91
1347,Blakely,Early County,31.3,-84.9,16.0,Georgia,39823,17,13099,89
1348,Bluffton,Clay County,31.6,-84.9,9.0,Georgia,39824,87,13061,88
1349,Brinson,Decatur County,30.9,-84.7,11.0,Georgia,39825,11,13087,91
1350,Bronwood,Terrell County,31.82,-84.33,5.0,Georgia,39826,3,13273,86
1351,Cairo,Grady County,31.0,-84.2,7.0,Georgia,39827,91,13131,98
1352,Cairo,Grady County,30.8,-84.2,11.0,Georgia,39828,6,13131,98
1353,Climax,Decatur County,30.9,-84.4,15.0,Georgia,39834,91,13087,91
1354,Coleman,Randolph County,31.6,-84.9,8.0,Georgia,39836,33,13243,79
1355,Colquitt,Miller County,31.1,-84.7,14.0,Georgia,39837,71,13201,71
1356,Cuthbert,Randolph County,31.8,-84.8,13.0,Georgia,39840,51,13243,79
1357,Damascus,Early County,31.3,-84.7,8.0,Georgia,39841,76,13099,89
1358,Dawson,Terrell County,31.8,-84.4,12.0,Georgia,39842,62,13273,86
1359,Donalsonville,Seminole County,31.0,-84.9,17.0,Georgia,39845,75,13253,77
1360,Edison,Calhoun County,31.54,-84.75,6.0,Georgia,39846,37,13037,96
1361,Fort Gaines,Clay County,31.7,-85.0,11.0,Georgia,39851,41,13061,88
1362,Georgetown,Quitman County,31.9,-85.0,8.0,Georgia,39854,72,13239,72
1363,Iron City,Seminole County,31.0,-84.8,9.0,Georgia,39859,24,13253,77
1364,Jakin,Early County,31.2,-85.0,9.0,Georgia,39861,70,13099,89
1365,Leary,Calhoun County,31.5,-84.5,9.0,Georgia,39862,39,13037,96
1366,Morgan,Calhoun County,31.5,-84.6,9.0,Georgia,39866,7,13037,96
1367,Morris,Clay County,31.8,-85.0,8.0,Georgia,39867,88,13061,88
1368,Newton,Baker County,31.3,-84.4,17.0,Georgia,39870,93,13007,93
1369,Parrott,Terrell County,31.9,-84.5,8.0,Georgia,39877,48,13273,86
1370,Shellman,Randolph County,31.8,-84.6,12.0,Georgia,39886,8,13243,79
1371,Whigham,Grady County,30.9,-84.3,15.0,Georgia,39897,98,13131,98
